2024-06-22_chunk_0/0/2024-07-01T17-34-04_FLAG_P_FID_1467_OID_2168g0_ctw-cf-2c-105_1719829800_1719830044_1467.jpg,0
2024-06-22_chunk_0/0/2024-07-01T16-02-54_FLAG_P_FID_1041_OID_171g0_ctw-cf-3a-191_1719824401_1719824574_1041.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-02-16_FLAG_P_FID_819_OID_46g0_ctw-cf-3a-192_1719831600_1719831736_819.jpg,0
2024-06-22_chunk_0/0/2024-07-01T11-11-30_FLAG_P_FID_545_OID_314g0_ctw-cf-1a-013_1719807000_1719807090_545.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-45-32_FLAG_P_FID_198_OID_3142g0_ctw-cf-1c-047_1719834300_1719834332_198.jpg,0
2024-06-22_chunk_0/0/2024-07-01T15-52-07_FLAG_P_FID_758_OID_3669g0_ctw-cf-3a-191_1719823801_1719823927_758.jpg,0
2024-06-22_chunk_0/0/2024-07-01T12-40-26_FLAG_P_FID_162_OID_1650g0_ctw-cf-2b-141_1719812400_1719812426_162.jpg,0
2024-06-22_chunk_0/0/2024-07-01T15-29-09_FLAG_P_FID_1499_OID_1892g0_ctw-cf-2c-093_1719822300_1719822549_1499.jpg,0
2024-06-22_chunk_0/0/2024-07-01T17-55-56_FLAG_P_FID_338_OID_2549g0_ctw-cf-1a-013_1719831300_1719831356_338.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-16-59_FLAG_P_FID_717_OID_669g0_ctw-cf-1e-074_1719818100_1719818219_717.jpg,0
2024-06-22_chunk_0/0/2024-07-01T13-08-01_FLAG_P_FID_1087_OID_349g0_ctw-cf-2c-109_1719813901_1719814081_1087.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-18-47_FLAG_P_FID_1363_OID_1028g0_ctw-cf-2c-108_1719832501_1719832727_1363.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-49-07_FLAG_P_FID_1483_OID_3156g0_ctw-cf-2c-105_1719819901_1719820147_1483.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-35-13_FLAG_P_FID_82_OID_329g0_ctw-cf-1b-007_1719833700_1719833713_82.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-11-30_FLAG_P_FID_541_OID_625g0_ctw-cf-1c-020-store_1719817801_1719817890_541.jpg,0
2024-06-22_chunk_0/0/2024-07-01T12-34-17_FLAG_P_FID_1548_OID_1807g0_ctw-cf-1c-052_1719811800_1719812057_1548.jpg,0
2024-06-22_chunk_0/0/2024-07-01T13-05-07_FLAG_P_FID_38_OID_181g0_ctw-cf-2c-109_1719813901_1719813907_38.jpg,0
2024-06-22_chunk_0/0/2024-07-01T16-52-07_FLAG_P_FID_765_OID_5548g0_ctw-cf-3c-163_1719827400_1719827527_765.jpg,0
2024-06-22_chunk_0/0/2024-07-01T15-30-07_FLAG_P_FID_41_OID_1103g0_ctw-cf-2b-145_1719822601_1719822607_41.jpg,0
2024-06-22_chunk_0/0/2024-07-01T19-18-51_FLAG_P_FID_1393_OID_1623g0_ctw-cf-3c-163_1719836100_1719836331_1393.jpg,0
2024-06-22_chunk_0/0/2024-07-01T11-08-53_FLAG_P_FID_1395_OID_259g0_ctw-cf-1a-013_1719806701_1719806933_1395.jpg,0
2024-06-22_chunk_0/0/2024-07-01T16-38-51_FLAG_P_FID_1389_OID_1840g0_ctw-cf-1a-086_1719826500_1719826731_1389.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-29-42_FLAG_P_FID_1691_OID_2272g0_ctw-cf-3a-189_1719818701_1719818982_1691.jpg,0
2024-06-22_chunk_0/0/2024-07-01T15-11-38_FLAG_P_FID_586_OID_469g0_ctw-cf-2b-145_1719821401_1719821498_586.jpg,0
2024-06-22_chunk_0/0/2024-07-01T12-29-53_FLAG_P_FID_1765_OID_2332g0_ctw-cf-2e-110_1719811500_1719811793_1765.jpg,0
2024-06-22_chunk_0/0/2024-07-01T17-01-28_FLAG_P_FID_532_OID_55g0_ctw-cf-3c-162_1719828000_1719828088_532.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-24-57_FLAG_P_FID_1785_OID_523g0_ctw-cf-2c-095_1719818401_1719818697_1785.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-20-48_FLAG_P_FID_293_OID_700g0_ctw-cf-3a-192_1719832800_1719832848_293.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-04-22_FLAG_P_FID_1574_OID_129g0_ctw-cf-3a-192_1719831600_1719831862_1574.jpg,0
2024-06-22_chunk_0/0/2024-07-01T16-40-58_FLAG_P_FID_352_OID_1926g0_ctw-cf-1a-086_1719826800_1719826858_352.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-20-32_FLAG_P_FID_192_OID_1153g0_ctw-cf-2c-108_1719832801_1719832832_192.jpg,0
2024-06-22_chunk_0/0/2024-07-01T15-35-09_FLAG_P_FID_58_OID_2246g0_ctw-cf-2c-093_1719822900_1719822909_58.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-33-37_FLAG_P_FID_1298_OID_703g0_ctw-cf-2c-095_1719819001_1719819217_1298.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-47-00_FLAG_P_FID_726_OID_450g0_ctw-cf-1b-007_1719834300_1719834420_726.jpg,0
2024-06-22_chunk_0/0/2024-07-01T17-03-32_FLAG_P_FID_1276_OID_263g0_ctw-cf-1c-020-store_1719828000_1719828212_1276.jpg,0
2024-06-22_chunk_0/0/2024-07-01T19-10-14_FLAG_P_FID_86_OID_740g0_ctw-cf-3a-195_1719835800_1719835814_86.jpg,0
2024-06-22_chunk_0/0/2024-07-01T13-41-16_FLAG_P_FID_462_OID_1985g0_ctw-cf-2c-091_1719816000_1719816076_462.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-36-32_FLAG_P_FID_558_OID_984g0_ctw-cf-3a-197_1719833700_1719833792_558.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-27-31_FLAG_P_FID_905_OID_569g0_ctw-cf-2c-095_1719818701_1719818851_905.jpg,0
2024-06-22_chunk_0/0/2024-07-01T13-03-00_FLAG_P_FID_1085_OID_121g0_ctw-cf-2c-104_1719813600_1719813780_1085.jpg,0
2024-06-22_chunk_0/0/2024-07-01T19-13-39_FLAG_P_FID_1318_OID_969g0_ctw-cf-3a-195_1719835800_1719836019_1318.jpg,0
2024-06-22_chunk_0/0/2024-07-01T13-59-13_FLAG_P_FID_1519_OID_1605g0_ctw-cf-2c-095_1719816901_1719817153_1519.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-59-29_FLAG_P_FID_1613_OID_2215g0_ctw-cf-3c-162_1719834901_1719835169_1613.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-24-39_FLAG_P_FID_1737_OID_1265g0_ctw-cf-1c-020-store_1719818401_1719818679_1737.jpg,0
2024-06-22_chunk_0/0/2024-07-01T12-33-38_FLAG_P_FID_1314_OID_1767g0_ctw-cf-1c-052_1719811800_1719812018_1314.jpg,0
2024-06-22_chunk_0/0/2024-07-01T18-35-25_FLAG_P_FID_156_OID_952g0_ctw-cf-3a-197_1719833700_1719833725_156.jpg,0
2024-06-22_chunk_0/0/2024-07-01T14-26-29_FLAG_P_FID_532_OID_2059g0_ctw-cf-3a-189_1719818701_1719818789_532.jpg,0
2024-06-22_chunk_0/0/2024-07-01T19-24-26_FLAG_P_FID_1593_OID_1266g0_ctw-cf-1c-020-store_1719836401_1719836666_1593.jpg,0
