2024-04-12T20-34-38_FLAG_P_FID_1607_OID_77973g0_ctw-cf-1f-031_1712928600_1712928878_1607.jpg,delete
2024-04-12T16-16-26_FLAG_P_FID_518_OID_34180g0_ctw-cf-1f-016_1712913300_1712913386_518.jpg,1
2024-04-12T17-09-37_FLAG_P_FID_1662_OID_57833g0_ctw-cf-1f-033-zone-c_1712916301_1712916577_1662.jpg,0
2024-04-12T19-06-02_FLAG_P_FID_377_OID_62552g0_ctw-cf-2f-045_1712923500_1712923562_377.jpg,0
2024-04-12T21-35-33_FLAG_P_FID_187_OID_79065g0_ctw-cf-1f-030_1712932501_1712932533_187.jpg,delete
2024-04-12T16-15-57_FLAG_P_FID_344_OID_39467g0_ctw-cf-2f-045_1712913300_1712913357_344.jpg,1
2024-04-12T17-33-32_FLAG_P_FID_1259_OID_61381g0_ctw-cf-1f-033-zone-c_1712917801_1712918012_1259.jpg,1
2024-04-12T18-38-52_FLAG_P_FID_1389_OID_97225g0_ctw-cf-1f-033-zone-d_1712921701_1712921932_1389.jpg,0
2024-04-12T11-02-44_FLAG_P_FID_980_OID_2367g0_ctw-cf-1f-031-preset3_1712894401_1712894564_980.jpg,0
2024-04-12T15-11-14_FLAG_P_FID_438_OID_16553g0_ctw-cf-1f-047_1712909400_1712909474_438.jpg,1
2024-04-12T11-03-52_FLAG_P_FID_1389_OID_2602g0_ctw-cf-1f-049_1712894401_1712894632_1389.jpg,1
2024-04-12T12-35-07_FLAG_P_FID_39_OID_12571g0_ctw-cf-1f-037-preset3_1712900101_1712900107_39.jpg,1
2024-04-12T19-44-20_FLAG_P_FID_1563_OID_56277g0_ctw-cf-1f-016_1712925600_1712925860_1563.jpg,0
2024-04-12T21-40-00_FLAG_P_FID_0_OID_70181g0_ctw-cf-1f-030_1712932800_1712932800_0.jpg,0
2024-04-12T12-53-18_FLAG_P_FID_1193_OID_13429g0_ctw-cf-1f-032-zone-d_1712901000_1712901198_1193.jpg,0
2024-04-12T17-41-02_FLAG_P_FID_369_OID_62624g0_ctw-cf-1f-033-zone-c_1712918401_1712918462_369.jpg,1
2024-04-12T19-05-49_FLAG_P_FID_296_OID_134272g0_ctw-cf-1f-039_1712923500_1712923549_296.jpg,delete
2024-04-12T13-32-47_FLAG_P_FID_995_OID_11784g0_ctw-cf-1f-051_1712903401_1712903567_995.jpg,2
2024-04-12T17-06-49_FLAG_P_FID_657_OID_41695g0_ctw-cf-1f-020-zone-b_1712916300_1712916409_657.jpg,2
2024-04-12T18-45-42_FLAG_P_FID_253_OID_72147g0_ctw-cf-1f-033-zone-c_1712922301_1712922342_253.jpg,0
2024-04-12T18-49-36_FLAG_P_FID_1654_OID_41816g0_ctw-cf-1f-015-zone-b_1712922301_1712922576_1654.jpg,1
2024-04-12T12-55-23_FLAG_P_FID_139_OID_28510g0_ctw-cf-1f-039_1712901300_1712901323_139.jpg,1
2024-04-12T16-36-46_FLAG_P_FID_637_OID_67697g0_ctw-cf-1f-018_1712914501_1712914606_637.jpg,delete
2024-04-12T13-22-49_FLAG_P_FID_1013_OID_24747g0_ctw-cf-1f-033_1712902800_1712902969_1013.jpg,0
2024-04-12T15-39-40_FLAG_P_FID_1507_OID_38438g0_ctw-cf-1f-036-preset3_1712910900_1712911180_1507.jpg,1
2024-04-12T17-01-00_FLAG_P_FID_366_OID_45862g0_ctw-cf-2f-045_1712916000_1712916060_366.jpg,1
2024-04-12T17-27-06_FLAG_P_FID_747_OID_34484g0_ctw-cf-1f-015-zone-b_1712917502_1712917626_747.jpg,3
2024-04-12T19-03-10_FLAG_P_FID_1138_OID_43930g0_ctw-cf-1f-051_1712923201_1712923390_1138.jpg,1
2024-04-12T21-02-46_FLAG_P_FID_970_OID_46999g0_ctw-cf-1f-047_1712930400_1712930566_970.jpg,1
2024-04-12T15-44-28_FLAG_P_FID_1575_OID_34071g0_ctw-cf-1f-031-preset3_1712911200_1712911468_1575.jpg,3
2024-04-12T19-56-00_FLAG_P_FID_359_OID_45070g0_ctw-cf-1f-015_1712926501_1712926560_359.jpg,0
2024-04-12T11-34-46_FLAG_P_FID_1705_OID_7385g0_ctw-cf-1f-033_1712896201_1712896486_1705.jpg,1
2024-04-12T19-29-17_FLAG_P_FID_1530_OID_64880g0_ctw-cf-1f-030_1712924701_1712924957_1530.jpg,2
2024-04-12T16-44-11_FLAG_P_FID_1510_OID_30628g0_ctw-cf-1f-015-zone-b_1712914800_1712915051_1510.jpg,0
2024-04-12T12-49-28_FLAG_P_FID_1598_OID_15230g0_ctw-cf-1f-033-zone-c_1712900702_1712900968_1598.jpg,0
2024-04-12T13-51-19_FLAG_P_FID_472_OID_42702g0_ctw-cf-1f-039_1712904601_1712904679_472.jpg,delete
2024-04-12T20-06-05_FLAG_P_FID_395_OID_58344g0_ctw-cf-1f-016_1712927100_1712927165_395.jpg,0
2024-04-12T19-19-08_FLAG_P_FID_1466_OID_101051g0_ctw-cf-1f-037_1712924101_1712924348_1466.jpg,delete
2024-04-12T14-31-26_FLAG_P_FID_513_OID_11868g0_ctw-cf-1f-047_1712907001_1712907086_513.jpg,1
2024-04-12T17-56-18_FLAG_P_FID_459_OID_63630g0_ctw-cf-1f-021_1712919302_1712919378_459.jpg,delete
2024-04-12T18-36-59_FLAG_P_FID_704_OID_108511g0_ctw-cf-1f-035_1712921702_1712921819_704.jpg,1
2024-04-12T18-00-13_FLAG_P_FID_74_OID_84849g0_ctw-cf-1f-037_1712919601_1712919613_74.jpg,0
2024-04-12T13-43-55_FLAG_P_FID_1414_OID_40734g0_ctw-cf-1f-039_1712904000_1712904235_1414.jpg,delete
2024-04-12T14-21-34_FLAG_P_FID_568_OID_26722g0_ctw-cf-1f-037-preset3_1712906400_1712906494_568.jpg,delete
2024-04-12T21-29-24_FLAG_P_FID_1586_OID_89105g0_ctw-cf-1f-033-zone-c_1712931900_1712932164_1586.jpg,0
2024-04-12T18-03-00_FLAG_P_FID_1049_OID_53038g0_ctw-cf-1f-030_1712919601_1712919780_1049.jpg,0
2024-04-12T18-06-40_FLAG_P_FID_586_OID_57662g0_ctw-cf-1f-049-zone-d_1712919901_1712920000_586.jpg,0
2024-04-12T14-31-28_FLAG_P_FID_528_OID_38636g0_ctw-cf-1f-033_1712907001_1712907088_528.jpg,0
2024-04-12T16-51-27_FLAG_P_FID_520_OID_74099g0_ctw-cf-1f-033-zone-d_1712915401_1712915487_520.jpg,0
2024-04-12T13-03-13_FLAG_P_FID_1160_OID_23356g0_ctw-cf-1f-033-zone-d_1712901600_1712901793_1160.jpg,0
2024-04-12T13-39-45_FLAG_P_FID_1709_OID_23575g0_ctw-cf-1f-021_1712903701_1712903985_1709.jpg,0
2024-04-12T19-50-58_FLAG_P_FID_346_OID_46372g0_ctw-cf-1f-015-zone-b_1712926201_1712926258_346.jpg,1
2024-04-12T13-45-13_FLAG_P_FID_78_OID_17252g0_ctw-cf-1f-031-empty_1712904301_1712904313_78.jpg,1
2024-04-12T18-58-10_FLAG_P_FID_1132_OID_43521g0_ctw-cf-1f-051_1712922902_1712923090_1132.jpg,0
2024-04-12T17-16-38_FLAG_P_FID_588_OID_77152g0_ctw-cf-1f-018_1712916901_1712916998_588.jpg,0
2024-04-12T16-50-36_FLAG_P_FID_217_OID_44381g0_ctw-cf-2f-045_1712915400_1712915436_217.jpg,0
2024-04-12T13-36-12_FLAG_P_FID_437_OID_29887g0_ctw-cf-1f-033-zone-d_1712903700_1712903772_437.jpg,0
2024-04-12T16-05-09_FLAG_P_FID_53_OID_46980g0_ctw-cf-1f-033-zone-c_1712912701_1712912709_53.jpg,3
2024-04-12T20-03-34_FLAG_P_FID_1285_OID_47303g0_ctw-cf-1f-015-zone-b_1712926801_1712927014_1285.jpg,0
2024-04-12T16-39-27_FLAG_P_FID_1548_OID_46097g0_ctw-cf-1f-031-empty_1712914501_1712914767_1548.jpg,delete
2024-04-12T15-00-22_FLAG_P_FID_135_OID_49313g0_ctw-cf-1f-033-zone-d_1712908800_1712908822_135.jpg,1
2024-04-12T15-56-26_FLAG_P_FID_518_OID_26005g0_ctw-cf-1f-015-zone-b_1712912100_1712912186_518.jpg,1
2024-04-12T14-20-05_FLAG_P_FID_35_OID_23963g0_ctw-cf-1f-049_1712906400_1712906405_35.jpg,1
2024-04-12T17-40-14_FLAG_P_FID_74_OID_52575g0_ctw-cf-1f-031-preset3_1712918401_1712918414_74.jpg,2
2024-04-12T11-15-01_FLAG_P_FID_0_OID_5415g0_ctw-cf-1f-018_1712895301_1712895301_0.jpg,0
2024-04-12T15-33-30_FLAG_P_FID_1251_OID_54689g0_ctw-cf-1f-018_1712910602_1712910810_1251.jpg,delete
2024-04-12T10-09-14_FLAG_P_FID_1518_OID_412g0_ctw-cf-1f-033_1712891101_1712891354_1518.jpg,1
2024-04-12T16-23-16_FLAG_P_FID_1172_OID_40702g0_ctw-cf-1f-032-zone-d_1712913601_1712913796_1172.jpg,1
2024-04-12T18-50-50_FLAG_P_FID_254_OID_72046g0_ctw-cf-1f-036-preset3_1712922600_1712922650_254.jpg,1
2024-04-12T16-30-30_FLAG_P_FID_164_OID_44368g0_ctw-cf-1f-049-zone-d_1712914202_1712914230_164.jpg,1
2024-04-12T15-24-37_FLAG_P_FID_1666_OID_28801g0_ctw-cf-1f-020-zone-b_1712910000_1712910277_1666.jpg,1
2024-04-12T13-48-25_FLAG_P_FID_1228_OID_13280g0_ctw-cf-1f-051_1712904301_1712904505_1228.jpg,0
2024-04-12T14-34-00_FLAG_P_FID_1427_OID_26669g0_ctw-cf-1f-049-zone-d_1712907001_1712907240_1427.jpg,1
2024-04-12T13-08-37_FLAG_P_FID_1305_OID_18002g0_ctw-cf-1f-033-zone-c_1712901900_1712902117_1305.jpg,1
2024-04-12T14-55-54_FLAG_P_FID_324_OID_27515g0_ctw-cf-2f-045_1712908501_1712908554_324.jpg,0
2024-04-12T12-46-27_FLAG_P_FID_522_OID_11882g0_ctw-cf-1f-020-zone-b_1712900701_1712900787_522.jpg,0
2024-04-12T17-49-01_FLAG_P_FID_1442_OID_84138g0_ctw-cf-1f-018_1712918701_1712918941_1442.jpg,delete
2024-04-12T21-47-24_FLAG_P_FID_866_OID_140320g0_ctw-cf-1f-035_1712933100_1712933244_866.jpg,1
2024-04-12T11-47-45_FLAG_P_FID_993_OID_5336g0_ctw-cf-2f-045_1712897100_1712897265_993.jpg,delete
2024-04-12T18-15-23_FLAG_P_FID_135_OID_120987g0_ctw-cf-1f-039_1712920501_1712920523_135.jpg,delete
2024-04-12T19-32-13_FLAG_P_FID_800_OID_106719g0_ctw-cf-1f-033-zone-d_1712925000_1712925133_800.jpg,0
2024-04-12T13-56-27_FLAG_P_FID_525_OID_34752g0_ctw-cf-1f-033-zone-d_1712904900_1712904987_525.jpg,delete
2024-04-12T19-27-15_FLAG_P_FID_803_OID_68626g0_ctw-cf-1f-049-zone-d_1712924701_1712924835_803.jpg,delete
2024-04-12T13-12-34_FLAG_P_FID_920_OID_25801g0_ctw-cf-1f-037_1712902201_1712902354_920.jpg,0
2024-04-12T11-44-46_FLAG_P_FID_1664_OID_5981g0_ctw-cf-1f-050_1712896802_1712897086_1664.jpg,0
2024-04-12T21-38-48_FLAG_P_FID_1366_OID_75444g0_ctw-cf-1f-032-zone-d_1712932501_1712932728_1366.jpg,0
2024-04-12T17-47-13_FLAG_P_FID_796_OID_62123g0_ctw-cf-1f-021_1712918701_1712918833_796.jpg,0
2024-04-12T13-46-31_FLAG_P_FID_536_OID_9117g0_ctw-cf-1f-047_1712904301_1712904391_536.jpg,0
2024-04-12T15-00-46_FLAG_P_FID_283_OID_20928g0_ctw-cf-1f-015-zone-b_1712908800_1712908846_283.jpg,1
